sku,product_num,product_color,product_size,total_each_sku,product_unit_price,order_date,order_id
402-White-L,402,White,L,1,74,2017/01/01,3029
202-Black-M,202,Black,M,1,80,2018/01/01,3395
402-Black-S,402,Black,S,2,80,2020/01/01,4021
402-White-S,402,White,S,2,80,2020/01/01,4021
402-Navy-S,402,Navy,S,2,80,2020/01/01,4021
401-Black-S,401,Black,S,1,62,2015/01/01,1985
401-White-S,401,White,S,1,62,2015/01/01,1985
401-Black-XL,401,Black,XL,2,62,2015/01/01,1979
402-Black-XL,402,Black,XL,1,69,2015/01/01,1979
2001-Navy-S,2001,Navy,S,1,86,2016/01/01,2473
2001-Black-S,2001,Black,S,1,86,2016/01/01,2473
202-Natural-S,202,Natural,S,1,71,2017/01/01,3080
401-Natural-S,401,Natural,S,1,36.02,2017/01/01,3080
1060-White-S,1060,White,S,1,40.13,2017/01/01,3080
202-Black-S,202,Black,S,1,69,2013/01/01,1163
402-Black-M,402,Black,M,1,69,2013/01/01,1162
402-Navy-M,402,Navy,M,1,69,2013/01/01,1162
402-White-M,402,White,M,2,69,2015/01/01,2039
101-Natural-XS,101,Natural,XS,1,39,2016/01/01,2480
301-Natural-XS,301,Natural,XS,1,42,2016/01/01,2480
2001-Navy-M,2001,Navy,M,1,99,2018/01/01,3480
2001-White-M,2001,White,M,1,99,2018/01/01,3480
2000-SlateGray-M,2000,SlateGray,M,1,118,2018/01/01,3480
302-Black-L,302,Black,L,1,69,2014/01/01,1533
1031-Black-L,1031,Black,L,1,10,2014/01/01,1533
402-Black-M,402,Black,M,2,74,2016/01/01,2531
501-Black-M,501,Black,M,2,67,2017/01/01,3178
501-White-M,501,White,M,2,67,2017/01/01,3178
501-SlateGray-M,501,SlateGray,M,1,67,2017/01/01,3178
802-White-XL,802,White,XL,1,86.44,2018/01/01,3556
802-Black-L,802,Black,L,1,86.44,2018/01/01,3556
802-SlateGray-XL,802,SlateGray,XL,1,86.44,2018/01/01,3556
701-Black-L,701,Black,L,1,79,2019/01/01,3878
501-Black-L,501,Black,L,1,62,2012/01/01,976
402-Black-L,402,Black,L,2,69,2012/01/01,974
701-Black-XL,701,Black,XL,1,65,2013/01/01,1251
601-Black-L,601,Black,L,1,62,2013/01/01,1250
601-White-L,601,White,L,1,62,2013/01/01,1250
202-Black-M,202,Black,M,1,71,2015/01/01,2189
802-White-S,802,White,S,1,84,2020/01/01,4206
402-White-S,402,White,S,1,80,2020/01/01,4206
302-Black-S,302,Black,S,1,80,2020/01/01,4206
302-Black-S,302,Black,S,1,69,2015/01/01,2277
401-Natural-S,401,Natural,S,1,35,2016/01/01,2782
402-Navy-M,402,Navy,M,1,80,2019/01/01,3943
501-Black-S,501,Black,S,1,62,2016/01/01,2318
402-White-S,402,White,S,1,69,2016/01/01,2318
501-Navy-S,501,Navy,S,2,50,2016/01/01,2318
101-Natural-L,101,Natural,L,1,39,2017/01/01,2901
201-Black-L,201,Black,L,1,67,2017/01/01,2901
501-White-L,501,White,L,1,67,2017/01/01,2901
901-Navy-L,901,Navy,L,1,28,2017/01/01,2901
501-Navy-M,501,Navy,M,1,72,2019/01/01,3668
202-Natural-L,202,Natural,L,1,71,2017/01/01,2977
302-White-L,302,White,L,1,76.15,2017/01/01,2977
402-Navy-M,402,Navy,M,1,76.15,2017/01/01,2977
401-Black-S,401,Black,S,1,67,2018/01/01,3373
401-White-S,401,White,S,1,67,2018/01/01,3373
401-Natural-S,401,Natural,S,1,35,2018/01/01,3373
401-Navy-S,401,Navy,S,1,67,2018/01/01,3373
402-White-L,402,White,L,1,69,2014/01/01,1403
202-White-M,202,White,M,1,69,2015/01/01,1931
901-Navy-M,901,Navy,M,1,30.14,2016/01/01,2442
1040-Black-L,1040,Black,L,1,59,2017/01/01,3054
1060-White-M/L,1060,White,M/L,1,49,2017/01/01,3054
402-Black-S,402,Black,S,1,74,2017/01/01,3082
201-Black-M,201,Black,M,1,76.15,2019/01/01,3781
2000-Black-L,2000,Black,L,1,99,2014/01/01,1463
2001-Black-L,2001,Black,L,1,86,2014/01/01,1463
230-Black-S,230,Black,S,1,69,2015/01/01,2040
301-White-M,301,White,M,1,62,2016/01/01,2486
202-White-S,202,White,S,1,80,2018/01/01,3458
230-White-S,230,White,S,1,80,2018/01/01,3458
230-Black-S,230,Black,S,1,69,2015/01/01,2071
401-White-M,401,White,M,1,67,2017/01/01,3144
802-Black-M,802,Black,M,1,76,2017/01/01,3144
202-Black-L,202,Black,L,1,69,2015/01/01,2112
101-Natural-XS,101,Natural,XS,2,41.98,2016/01/01,2532
402-Black-M,402,Black,M,1,80,2019/01/01,3861
402-Navy-M,402,Navy,M,1,80,2019/01/01,3861
402-SlateGray-M,402,SlateGray,M,1,80,2019/01/01,3861
302-Black-S,302,Black,S,2,69,2015/01/01,2143
302-White-S,302,White,S,2,69,2015/01/01,2143
501-White-L,501,White,L,1,77.51,2018/01/01,3557
501-FuchsiaPurple-L,501,FuchsiaPurple,L,1,77.51,2018/01/01,3557
402-Black-M,402,Black,M,1,80,2020/01/01,4153
202-Black-M,202,Black,M,1,69,2012/01/01,979
402-Black-S,402,Black,S,1,69,2014/01/01,1616
402-White-S,402,White,S,1,69,2014/01/01,1616
402-Black-M,402,Black,M,1,69,2014/01/01,1614
402-White-L,402,White,L,1,74.26,2014/01/01,1615
402-Ivory-XS,402,Ivory,XS,1,74,2016/01/01,2599
802-White-L,802,White,L,1,71,2014/01/01,1755
802-Black-L,802,Black,L,2,71,2014/01/01,1755
802-White-L,802,White,L,1,76,2016/01/01,2791
802-Black-L,802,Black,L,1,76,2016/01/01,2791
202-Black-L,202,Black,L,1,69,2015/01/01,1815
1041-Black-M,1041,Black,M,1,80,2017/01/01,2902
402-Black-L,402,Black,L,1,74,2018/01/01,3337
302-White-XS,302,White,XS,1,74,2018/01/01,3335
402-White-XS,402,White,XS,1,74,2018/01/01,3335
802-White-XL,802,White,XL,1,84,2020/01/01,3968
202-White-M,202,White,M,1,69,2013/01/01,1089
402-Black-M,402,Black,M,1,69,2013/01/01,1089
401-Black-M,401,Black,M,1,74,2020/01/01,3988
301-White-M,301,White,M,1,74,2020/01/01,3988
601-White-M,601,White,M,1,68,2020/01/01,3988
201-Black-M,201,Black,M,1,74,2020/01/01,3988
601-Black-S,601,Black,S,1,62,2013/01/01,1108
501-Navy-S,501,Navy,S,1,62,2013/01/01,1108
201-Black-L,201,Black,L,1,62,2013/01/01,1127
301-Black-L,301,Black,L,1,62,2013/01/01,1127
401-Black-M,401,Black,M,2,74,2019/01/01,3749
401-Navy-M,401,Navy,M,1,74,2019/01/01,3749
801-Black-M,801,Black,M,1,79,2019/01/01,3783
401-Natural-L,401,Natural,L,1,74,2019/01/01,3782
202-Natural-L,202,Natural,L,1,80,2019/01/01,3782
202-Natural-S,202,Natural,S,1,69,2013/01/01,1165
201-Black-S,201,Black,S,1,62,2013/01/01,1165
301-White-S,301,White,S,1,62,2013/01/01,1165
1050-Black-S,1050,Black,S,1,85,2013/01/01,1165
301-Black-M,301,Black,M,1,50,2013/01/01,1177
301-White-L,301,White,L,2,62,2015/01/01,2057
802-Bluestone-XL,802,Bluestone,XL,1,84,2020/01/01,4112
1001-White-M,1001,White,M,1,62,2015/01/01,2114
401-Black-M,401,Black,M,1,62,2015/01/01,2113
202-Black-M,202,Black,M,1,74,2016/01/01,2565
1050-Black-S,1050,Black,S,1,105,2016/01/01,2565
802-Ivory-L,802,Ivory,L,1,71,2015/01/01,2192
401-Java-S,401,Java,S,1,45,2015/01/01,2191
401-Navy-S,401,Navy,S,1,62,2015/01/01,2191
301-Black-M,301,Black,M,1,62,2015/01/01,2190
701-Black-M,701,Black,M,1,65,2015/01/01,2190
401-Navy-M,401,Navy,M,1,62,2015/01/01,2190
301-Black-L,301,Black,L,4,67,2016/01/01,2604
802-Ivory-S,802,Ivory,S,1,76,2017/01/01,3217
1001-White-M,1001,White,M,1,74,2020/01/01,4207
501-Navy-M,501,Navy,M,1,74,2020/01/01,4207
230-SlateGray-M,230,SlateGray,M,1,80,2020/01/01,4207
402-Navy-M,402,Navy,M,1,69,2012/01/01,1016
802-White-M,802,White,M,1,71,2012/01/01,1016
802-White-M,802,White,M,1,71,2013/01/01,1319
302-Black-XS,302,Black,XS,1,69,2015/01/01,2288
302-Navy-XS,302,Navy,XS,1,32,2015/01/01,2288
402-Black-M,402,Black,M,1,69,2015/01/01,2292
701-Black-M,701,Black,M,1,65,2015/01/01,2292
802-Black-M,802,Black,M,3,71,2015/01/01,2292
202-Black-L,202,Black,L,1,86.12,2019/01/01,3944
1001-Ivory-XS,1001,Ivory,XS,1,74,2020/01/01,4264
501-White-XS,501,White,XS,1,74,2020/01/01,4264
202-White-L,202,White,L,1,69,2014/01/01,1359
501-White-L,501,White,L,1,62,2014/01/01,1359
401-Black-S,401,Black,S,1,67,2018/01/01,3339
401-Black-L,401,Black,L,2,72,2019/01/01,3669
802-White-M,802,White,M,1,71,2015/01/01,1877
802-Black-M,802,Black,M,1,71,2015/01/01,1877
801-Black-XL,801,Black,XL,2,79,2020/01/01,3989
402-White-S,402,White,S,2,80,2020/01/01,4023
1041-Black-S,1041,Black,S,1,80,2015/01/01,1989
1030-Black-L,1030,Black,L,15,8,2016/01/01,2474
1031-White-L,1031,White,L,3,8,2016/01/01,2474
802-White-S,802,White,S,1,76,2017/01/01,3084
401-White-L,401,White,L,1,74,2020/01/01,4040
401-Black-L,401,Black,L,1,74,2020/01/01,4040
302-Black-M,302,Black,M,1,69,2014/01/01,1464
801-Black-M,801,Black,M,1,68,2016/01/01,2525
1060-Black-M/L,1060,Black,M/L,1,60,2013/01/01,1207
230-White-M,230,White,M,1,69,2014/01/01,1537
401-Black-L,401,Black,L,1,74,2019/01/01,3881
802-Black-L,802,Black,L,1,84,2019/01/01,3881
802-Ivory-L,802,Ivory,L,1,84,2019/01/01,3881
402-White-L,402,White,L,1,80,2019/01/01,3881
402-SlateGray-S,402,SlateGray,S,1,80,2020/01/01,4157
601-Black-S,601,Black,S,1,66.72,2014/01/01,1620
802-Black-S,802,Black,S,1,76.41,2014/01/01,1620
301-Black-M,301,Black,M,1,62,2014/01/01,1619
301-White-M,301,White,M,1,62,2014/01/01,1619
202-Navy-L,202,Navy,L,1,69,2014/01/01,1618
230-White-L,230,White,L,1,69,2014/01/01,1618
401-Natural-S,401,Natural,S,1,42,2015/01/01,2194
202-Black-L,202,Black,L,1,69,2015/01/01,2195
202-White-L,202,White,L,1,69,2015/01/01,2195
802-Black-XL,802,Black,XL,1,76,2016/01/01,2607
801-Black-XL,801,Black,XL,1,68,2016/01/01,2607
1031-Black-L,1031,Black,L,3,8.61,2016/01/01,2606
2000-Navy-XL,2000,Navy,XL,1,113.03,2016/01/01,2606
701-Black-L,701,Black,L,1,70,2017/01/01,3218
802-SlateGray-S,802,SlateGray,S,1,84,2019/01/01,3906
802-Black-S,802,Black,S,1,84,2019/01/01,3906
601-White-S,601,White,S,1,62,2012/01/01,1018
501-White-S,501,White,S,1,62,2012/01/01,1018
302-Black-S,302,Black,S,1,69,2015/01/01,2294
1031-Black-S,1031,Black,S,2,8,2015/01/01,2293
701-Black-S,701,Black,S,1,65,2015/01/01,2293
802-Black-S,802,Black,S,1,71,2015/01/01,2293
801-Black-XL,801,Black,XL,1,68,2017/01/01,3291
202-Black-L,202,Black,L,1,69,2016/01/01,2319
601-White-XS,601,White,XS,1,73.2,2020/01/01,3971
802-FuchsiaPurple-L,802,FuchsiaPurple,L,1,79,2020/01/01,3970
802-White-M,802,White,M,2,84,2020/01/01,3970
9001-Black-M,9001,Black,M,2,84,2020/01/01,3969
802-White-L,802,White,L,1,64,2013/01/01,1090
201-White-M,201,White,M,1,62,2014/01/01,1395
202-White-M,202,White,M,1,69,2014/01/01,1395
301-Black-XL,301,Black,XL,1,62,2015/01/01,1878
601-Black-XL,601,Black,XL,1,62,2015/01/01,1878
1030-White-XL,1030,White,XL,2,11,2015/01/01,1878
1050-Black-XL,1050,Black,XL,1,99,2015/01/01,1878
202-White-S,202,White,S,1,80,2020/01/01,3992
802-Black-XL,802,Black,XL,1,86.44,2020/01/01,3991
230-Black-XL,230,Black,XL,1,82.32,2020/01/01,3991
601-Black-XL,601,Black,XL,1,69.97,2020/01/01,3991
402-FuchsiaPurple-S,402,FuchsiaPurple,S,1,76,2021/01/01,4310
101-Natural-L,101,Natural,L,3,45,2015/01/01,1892
601-Black-S,601,Black,S,1,62,2014/01/01,1421
501-Navy-S,501,Navy,S,1,62,2014/01/01,1421
501-Black-XL,501,Black,XL,1,62,2016/01/01,2476
601-White-XL,601,White,XL,1,69,2016/01/01,2476
1050-Black-XL,1050,Black,XL,1,99,2016/01/01,2476
601-Natural-XL,601,Natural,XL,1,62,2016/01/01,2476
202-Black-XL,202,Black,XL,1,69,2014/01/01,1465
301-Black-XL,301,Black,XL,1,62,2014/01/01,1465
301-Black-M,301,Black,M,1,62,2014/01/01,1465
501-Black-M,501,Black,M,1,62,2014/01/01,1465
501-Black-XL,501,Black,XL,1,62,2014/01/01,1465
802-Black-XL,802,Black,XL,1,71,2014/01/01,1465
402-Black-L,402,Black,L,1,74,2017/01/01,3113
802-Black-XS,802,Black,XS,2,84,2020/01/01,4062
301-Black-L,301,Black,L,1,62,2014/01/01,1512
1060-White-M/L,1060,White,M/L,1,49,2014/01/01,1512
1050-Black-XL,1050,Black,XL,1,99,2015/01/01,2072
1060-White-M/L,1060,White,M/L,1,49,2015/01/01,2072
402-White-L,402,White,L,1,69,2015/01/01,2072
1041-Black-L,1041,Black,L,1,80,2017/01/01,3147
302-White-M,302,White,M,2,74,2017/01/01,3145
101-Natural-L,101,Natural,L,1,45,2014/01/01,1538
202-Navy-S,202,Navy,S,1,80,2018/01/01,3535
202-Black-S,202,Black,S,1,69,2013/01/01,1234
202-White-S,202,White,S,1,74,2016/01/01,2567
202-Black-L,202,Black,L,1,69,2012/01/01,981
302-Black-L,302,Black,L,1,69,2012/01/01,981
701-Black-XL,701,Black,XL,1,65,2014/01/01,1621
802-Black-L,802,Black,L,1,71,2014/01/01,1621
802-Black-XL,802,Black,XL,1,76,2017/01/01,3219
401-White-S,401,White,S,1,72,2018/01/01,3602
302-Bluestone-M,302,Bluestone,M,1,80,2020/01/01,4208
302-White-M,302,White,M,1,80,2020/01/01,4208
402-Black-L,402,Black,L,2,80,2020/01/01,4210
402-SlateGray-L,402,SlateGray,L,1,80,2020/01/01,4210
402-Navy-L,402,Navy,L,1,80,2020/01/01,4210
301-Black-S,301,Black,S,1,74,2020/01/01,4209
901-Navy-S,901,Navy,S,1,59,2020/01/01,4209
501-Black-L,501,Black,L,1,62,2012/01/01,1020
402-Navy-M,402,Navy,M,1,69,2012/01/01,1020
1050-Black-L,1050,Black,L,1,101.87,2013/01/01,1323
401-White-M,401,White,M,1,62,2013/01/01,1322
402-White-M,402,White,M,1,69,2013/01/01,1322
402-Navy-S,402,Navy,S,1,71,2013/01/01,1321
501-Navy-XL,501,Navy,XL,1,62,2014/01/01,1767
202-White-S,202,White,S,1,80,2018/01/01,3650
202-White-XS,202,White,XS,1,80,2018/01/01,3650
501-Black-S,501,Black,S,2,74,2020/01/01,4265
402-SlateGray-S,402,SlateGray,S,1,80,2020/01/01,4266
402-Black-S,402,Black,S,1,80,2020/01/01,4266
402-Black-M,402,Black,M,1,80,2020/01/01,4267
202-Black-XS,202,Black,XS,1,69,2014/01/01,1360
202-White-XS,202,White,XS,1,69,2014/01/01,1360
601-Black-S,601,Black,S,1,62,2014/01/01,1360
202-Navy-XL,202,Navy,XL,1,69,2015/01/01,1819
802-Black-L,802,Black,L,1,71,2016/01/01,2320
401-Black-L,401,Black,L,1,67,2018/01/01,3340
402-Black-L,402,Black,L,1,74,2018/01/01,3340
1050-Black-M,1050,Black,M,1,105,2018/01/01,3340
401-White-L,401,White,L,1,67,2018/01/01,3340
402-Black-L,402,Black,L,1,80,2021/01/01,4291
402-White-L,402,White,L,1,80,2021/01/01,4291
402-Ivory-L,402,Ivory,L,1,80,2021/01/01,4291
302-Black-M,302,Black,M,1,80,2020/01/01,3993
501-Black-L,501,Black,L,3,62,2016/01/01,2388
402-White-M,402,White,M,1,69,2016/01/01,2392
1001-Black-XL,1001,Black,XL,2,62,2016/01/01,2391
202-Black-L,202,Black,L,1,69,2015/01/01,1932
202-White-L,202,White,L,1,69,2015/01/01,1932
202-Navy-L,202,Navy,L,1,69,2015/01/01,1932
402-Navy-M,402,Navy,M,1,80,2019/01/01,3750
501-White-S,501,White,S,1,74,2019/01/01,3750
402-SlateGray-M,402,SlateGray,M,1,80,2020/01/01,4024
402-Navy-M,402,Navy,M,1,80,2020/01/01,4024
402-Ivory-M,402,Ivory,M,1,80,2020/01/01,4024
501-Black-M,501,Black,M,1,72,2018/01/01,3465
501-Black-M,501,Black,M,2,62,2012/01/01,902
202-Black-S,202,Black,S,1,69,2015/01/01,2148
802-White-S,802,White,S,1,71,2015/01/01,2147
802-Black-S,802,Black,S,1,71,2015/01/01,2145
2000-Black-S,2000,Black,S,1,99,2015/01/01,2145
402-Black-M,402,Black,M,1,69,2015/01/01,2199
402-White-M,402,White,M,1,69,2015/01/01,2199
802-White-M,802,White,M,1,71,2015/01/01,2199
802-Black-M,802,Black,M,1,71,2015/01/01,2199
202-Natural-M,202,Natural,M,1,69,2015/01/01,2196
802-ChiliPepperRed-L,802,ChiliPepperRed,L,1,84,2019/01/01,3908
802-White-M,802,White,M,1,71,2012/01/01,1026
402-Black-L,402,Black,L,2,69,2012/01/01,1024
302-Black-XL,302,Black,XL,1,69,2014/01/01,1772
301-Black-XL,301,Black,XL,1,62,2014/01/01,1772
301-Natural-XL,301,Natural,XL,1,62,2014/01/01,1772
501-Black-L,501,Black,L,1,62,2014/01/01,1772
501-White-XL,501,White,XL,1,62,2014/01/01,1772
802-Black-M,802,Black,M,1,76,2017/01/01,3302
802-Black-L,802,Black,L,1,76,2017/01/01,3303
501-FuchsiaPurple-S,501,FuchsiaPurple,S,1,44,2018/01/01,3652
202-Black-S,202,Black,S,1,80,2018/01/01,3651
202-White-S,202,White,S,1,80,2018/01/01,3651
402-Black-S,402,Black,S,1,69,2016/01/01,2322
202-White-L,202,White,L,1,74,2017/01/01,2907
501-Black-M,501,Black,M,1,67,2017/01/01,2907
601-Black-M,601,Black,M,1,72,2017/01/01,2907
202-Black-S,202,Black,S,2,69,2016/01/01,2375
402-Black-S,402,Black,S,1,69,2016/01/01,2375
802-Black-S,802,Black,S,1,71,2016/01/01,2375
501-White-S,501,White,S,1,67,2018/01/01,3379
301-Navy-S,301,Navy,S,1,67,2018/01/01,3379
501-ChiliPepperRed-S,501,ChiliPepperRed,S,1,69,2018/01/01,3379
402-Ivory-S,402,Ivory,S,1,74,2018/01/01,3375
401-Black-L,401,Black,L,2,62,2014/01/01,1405
802-Black-L,802,Black,L,1,71,2014/01/01,1405
2001-White-L,2001,White,L,1,86,2015/01/01,1898
501-Black-L,501,Black,L,1,62,2015/01/01,1894
501-Black-M,501,Black,M,1,62,2016/01/01,2397
302-White-S,302,White,S,1,80,2019/01/01,3753
202-Black-S,202,Black,S,1,80,2019/01/01,3753
802-Ivory-XS,802,Ivory,XS,1,84,2020/01/01,4025
802-Black-XS,802,Black,XS,1,84,2020/01/01,4025
402-White-XS,402,White,XS,1,80,2020/01/01,4025
402-Navy-XS,402,Navy,XS,1,80,2020/01/01,4025
402-Black-XS,402,Black,XS,1,80,2020/01/01,4025
401-White-XL,401,White,XL,1,66.72,2014/01/01,1452
802-White-XL,802,White,XL,1,71,2015/01/01,1991
802-Black-XL,802,Black,XL,1,71,2015/01/01,1991
501-White-XL,501,White,XL,1,62,2013/01/01,1184
402-White-M,402,White,M,2,69,2015/01/01,2059
401-Black-M,401,Black,M,2,74,2019/01/01,3824
301-Black-M,301,Black,M,1,74,2019/01/01,3824
601-Black-S,601,Black,S,1,66.72,2012/01/01,880
202-Black-M,202,Black,M,1,79.66,2017/01/01,3148
402-Black-M,402,Black,M,1,79.66,2017/01/01,3149
402-White-XL,402,White,XL,1,79.66,2017/01/01,3150
202-Natural-M,202,Natural,M,1,69,2012/01/01,903
202-Black-M,202,Black,M,1,69,2012/01/01,903
202-Navy-M,202,Navy,M,1,69,2013/01/01,1208
802-White-XL,802,White,XL,1,84,2018/01/01,3537
802-Black-XL,802,Black,XL,1,84,2018/01/01,3537
402-Black-S,402,Black,S,1,69,2015/01/01,2151
402-White-S,402,White,S,1,69,2015/01/01,2151
202-Black-XL,202,Black,XL,1,69,2015/01/01,2152
201-White-XL,201,White,XL,1,28,2015/01/01,2152
802-Black-XL,802,Black,XL,1,71,2015/01/01,2152
402-Navy-S,402,Navy,S,1,74,2016/01/01,2569
9001-Black-XL,9001,Black,XL,6,72,2017/01/01,3180
202-Black-S,202,Black,S,1,80,2019/01/01,3882
202-Natural-M,202,Natural,M,1,74.26,2012/01/01,983
802-Black-M,802,Black,M,1,71,2012/01/01,982
202-Black-M,202,Black,M,1,69,2013/01/01,1254
202-Black-M,202,Black,M,1,69,2013/01/01,1253
402-White-M,402,White,M,1,69,2013/01/01,1253
501-White-M,501,White,M,1,66.72,2014/01/01,1623
401-Black-XS,401,Black,XS,1,62,2014/01/01,1622
401-Black-L,401,Black,L,1,62,2014/01/01,1622
802-White-L,802,White,L,1,71,2014/01/01,1622
802-Black-L,802,Black,L,1,71,2014/01/01,1622
401-Navy-L,401,Navy,L,1,62,2014/01/01,1622
202-White-S,202,White,S,1,69,2014/01/01,1624
402-Black-S,402,Black,S,1,69,2014/01/01,1624
802-Ivory-S,802,Ivory,S,1,76.43,2015/01/01,2200
402-White-S,402,White,S,1,74,2016/01/01,2629
202-Black-XS,202,Black,XS,1,74,2017/01/01,3220
202-White-XS,202,White,XS,1,74,2017/01/01,3220
802-Black-XS,802,Black,XS,1,76,2017/01/01,3220
402-Black-M,402,Black,M,1,80,2020/01/01,4211
402-White-M,402,White,M,1,69,2014/01/01,1774
802-Black-M,802,Black,M,1,71,2014/01/01,1774
402-Black-S,402,Black,S,1,69,2015/01/01,1820
1050-Black-S,1050,Black,S,1,99,2015/01/01,1820
302-Navy-XS,302,Navy,XS,1,32,2016/01/01,2324
202-Natural-S,202,Natural,S,1,69,2016/01/01,2323
201-Black-S,201,Black,S,1,28,2016/01/01,2323
802-Black-S,802,Black,S,1,76,2018/01/01,3343
202-Black-M,202,Black,M,1,86.12,2019/01/01,3670
2000-FuchsiaPurple-M,2000,FuchsiaPurple,M,1,127.03,2019/01/01,3670
402-White-S,402,White,S,1,80,2020/01/01,3973
402-Ivory-S,402,Ivory,S,1,80,2020/01/01,3973
801-White-L,801,White,L,1,79,2021/01/01,4292
301-White-S,301,White,S,1,67,2018/01/01,3382
901-Navy-S,901,Navy,S,1,35,2018/01/01,3382
701-Black-M,701,Black,M,1,65,2016/01/01,2443
802-Black-M,802,Black,M,1,71,2016/01/01,2443
9001-Black-L,9001,Black,L,1,86.44,2020/01/01,4030
501-White-S,501,White,S,1,67,2017/01/01,3091
901-Black-L,901,Black,L,1,39,2018/01/01,3445
901-Navy-L,901,Navy,L,2,29,2017/01/01,3117
1041-Black-XS,1041,Black,XS,1,89,2020/01/01,4101
301-Navy-S,301,Navy,S,1,74,2020/01/01,4117
202-Natural-S,202,Natural,S,1,69,2017/01/01,3167
302-White-S,302,White,S,1,74,2017/01/01,3167
202-Navy-S,202,Navy,S,1,74,2017/01/01,3167
802-White-S,802,White,S,1,76,2017/01/01,3167
802-Black-S,802,Black,S,1,76,2017/01/01,3167
802-SlateGray-S,802,SlateGray,S,1,76,2017/01/01,3167
301-Black-L,301,Black,L,1,62,2014/01/01,1561
301-White-L,301,White,L,1,62,2014/01/01,1561
202-Black-L,202,Black,L,1,69,2014/01/01,1562
202-Natural-S,202,Natural,S,1,69,2015/01/01,2153
202-White-S,202,White,S,1,69,2015/01/01,2153
202-Black-L,202,Black,L,1,86.12,2019/01/01,3885
301-Black-S,301,Black,S,1,74,2020/01/01,4163
301-White-S,301,White,S,1,74,2020/01/01,4163
2000-Black-M,2000,Black,M,1,99,2014/01/01,1626
202-Natural-S,202,Natural,S,1,69,2015/01/01,2202
402-Black-XL,402,Black,XL,1,74,2016/01/01,2632
402-Navy-XL,402,Navy,XL,1,74,2016/01/01,2632
802-Black-XL,802,Black,XL,1,76,2016/01/01,2632
202-Black-S,202,Black,S,1,74,2017/01/01,3221
230-SlateGray-S,230,SlateGray,S,1,74,2017/01/01,3221
230-SlateGray-M,230,SlateGray,M,1,74,2017/01/01,3221
9001-Black-XL,9001,Black,XL,8,84,2020/01/01,4212
302-Black-S,302,Black,S,1,69,2012/01/01,1027
802-Black-S,802,Black,S,1,71,2012/01/01,1027
202-Black-XL,202,Black,XL,1,74.26,2014/01/01,1779
601-Black-XL,601,Black,XL,1,66.72,2014/01/01,1779
1030-Black-L,1030,Black,L,1,11.84,2014/01/01,1779
802-Black-S,802,Black,S,1,71,2015/01/01,2303
802-SlateGray-L,802,SlateGray,L,1,76,2017/01/01,3304
802-White-S,802,White,S,1,76,2018/01/01,3344
401-Black-L,401,Black,L,1,67,2017/01/01,2984
402-Black-L,402,Black,L,1,74,2017/01/01,2984
401-Navy-L,401,Navy,L,1,67,2017/01/01,2984
230-Black-L,230,Black,L,1,74,2017/01/01,2984
230-White-L,230,White,L,1,74,2017/01/01,2984
402-Black-XS,402,Black,XS,1,74,2017/01/01,2983
402-Navy-XS,402,Navy,XS,1,74,2017/01/01,2983
402-Black-L,402,Black,L,1,74,2018/01/01,3383
501-Black-L,501,Black,L,1,67,2018/01/01,3383
501-White-L,501,White,L,1,67,2018/01/01,3383
402-White-L,402,White,L,1,74,2018/01/01,3383
230-SlateGray-L,230,SlateGray,L,1,80,2020/01/01,3994
1050-Black-M,1050,Black,M,1,109,2018/01/01,3399
202-White-XS,202,White,XS,1,69,2015/01/01,1933
401-Navy-XL,401,Navy,XL,1,67,2017/01/01,3059
501-White-M,501,White,M,1,62,2013/01/01,1168
401-White-XL,401,White,XL,1,74,2020/01/01,4065
401-White-L,401,White,L,2,62,2012/01/01,904
201-Black-M,201,Black,M,1,62,2013/01/01,1214
202-Black-L,202,Black,L,1,69,2013/01/01,1212
302-Black-L,302,Black,L,1,69,2013/01/01,1212
1050-White-L,1050,White,L,1,60,2013/01/01,1212
601-Natural-L,601,Natural,L,1,62,2013/01/01,1212
202-Natural-XL,202,Natural,XL,1,69,2013/01/01,1210
401-Navy-M,401,Navy,M,1,62,2014/01/01,1540
230-Black-M,230,Black,M,1,69,2014/01/01,1540
601-Black-M,601,Black,M,1,72,2016/01/01,2534
1050-Black-M,1050,Black,M,1,99,2016/01/01,2534
802-Black-L,802,Black,L,1,71,2013/01/01,1235
802-Navy-L,802,Navy,L,1,71,2013/01/01,1235
402-White-M,402,White,M,1,71,2014/01/01,1563
230-White-M,230,White,M,2,71,2014/01/01,1563
202-Black-S,202,Black,S,1,80,2018/01/01,3563
230-White-S,230,White,S,1,80,2018/01/01,3563
402-Black-L,402,Black,L,1,80,2020/01/01,4164
402-SlateGray-L,402,SlateGray,L,1,80,2020/01/01,4164
802-White-L,802,White,L,1,71,2013/01/01,1255
2000-Navy-M,2000,Navy,M,1,99,2013/01/01,1256
202-Natural-M,202,Natural,M,1,69,2014/01/01,1635
202-Natural-L,202,Natural,L,1,69,2014/01/01,1635
2000-Navy-M,2000,Navy,M,1,99,2014/01/01,1635
9001-Black-M,9001,Black,M,1,84,2018/01/01,3604
202-Navy-M,202,Navy,M,1,80,2018/01/01,3605
202-Natural-L,202,Natural,L,1,69,2014/01/01,1788
202-Black-L,202,Black,L,1,69,2014/01/01,1788
802-Black-L,802,Black,L,1,71,2014/01/01,1782
402-Black-XS,402,Black,XS,1,69,2015/01/01,2304
